,frequência,local,magnitude
1364,162.0,864.1,8453.793602711563
1365,162.5,838.2,8480.185395305218
1366,1620.0,864.1,32227.96279465908
1367,1620.5,852.3,32233.425162226104
1368,1621.0,852.3,32238.892582952194
1369,1621.5,864.1,32244.365066702783
1370,1622.0,852.3,32249.842623662855
1371,1622.5,852.3,32255.32526384499
1372,1623.0,864.1,32260.812997193018
1373,1623.5,852.2,32266.305833681854
1374,1624.0,852.2,32271.803783222604
1375,1624.5,852.2,32277.306855782157
1376,1625.0,852.2,32282.81506120188
1377,1625.5,852.2,32288.32840934435
1378,1626.0,852.3,32293.846909981887
1379,1626.5,852.1,32299.370572981017
1380,1627.0,852.2,32304.89940819384
1381,1627.5,852.2,32310.43342535163
1382,1628.0,852.1,32315.972634172263
1383,1628.5,852.3,32321.517044288023
1384,1629.0,852.3,32327.066665591665
1385,1629.5,852.3,32332.621507533426
1386,163.0,838.2,8506.553721399567
1387,163.5,852.3,8532.898427088176
1388,1630.0,852.2,32338.181579849
1389,1630.5,852.3,32343.746892181945
1390,1631.0,852.2,32349.317453977907
1391,1631.5,852.2,32354.893274813898
1392,1632.0,852.3,32360.47436436669
1393,1632.5,852.2,32366.060731967296
1394,1633.0,856.2,32371.652387227023
1395,1633.5,852.1,32377.24933939437
1396,1634.0,852.1,32382.851597961453
1397,1634.5,852.1,32388.459172387244
1398,1635.0,852.1,32394.07207198483
1399,1635.5,856.2,32399.690305872246
1400,1636.0,852.1,32405.313883698374
1401,1636.5,852.1,32410.942814357855
1402,1637.0,852.1,32416.57710749557
1403,1637.5,852.1,32422.21677183052
1404,1638.0,852.1,32427.86181689773
1405,1638.5,856.2,32433.51225157668
1406,1639.0,852.1,32439.168085091544
1407,1639.5,852.1,32444.829326548206
1408,164.0,864.1,8559.219359670526
1409,164.5,864.1,8585.51636873453
1410,1640.0,852.1,32450.495984909132
1411,1640.5,856.2,32456.16806922552
1412,1641.0,852.1,32461.84558838661
1413,1641.5,852.1,32467.52855148535
1414,1642.0,852.1,32473.216967269127
1415,1642.5,856.2,32478.910844597605
1416,1643.0,856.2,32484.61019239227
1417,1643.5,852.1,32490.31501946127
1418,1644.0,856.2,32496.025334522117
1419,1644.5,852.1,32501.741146344088
1420,1645.0,852.1,32507.46246350717
1421,1645.5,852.1,32513.189294764812
1422,1646.0,852.1,32518.92164871267
1423,1646.5,856.2,32524.659533978054
1424,1647.0,856.2,32530.402959072726
1425,1647.5,852.1,32536.15193245367
1426,1648.0,852.1,32541.90646276473
1427,1648.5,852.1,32547.666558260036
1428,1649.0,852.1,32553.432227378544
1429,1649.5,856.2,32559.20347851293
1430,165.0,864.1,8611.789305950248
1431,165.5,864.1,8638.038024294166
1432,1650.0,856.2,32564.98031997424
1433,1650.5,852.1,32570.7627600489
1434,1651.0,856.2,32576.550806905827
1435,1651.5,856.2,32582.344468859807
1436,1652.0,856.2,32588.143754091325
1437,1652.5,852.1,32593.948670596325
1438,1653.0,852.1,32599.759226647577
1439,1653.5,856.2,32605.575429938683
1440,1654.0,888.3,32611.39728889784
1441,1654.5,888.3,32617.224811245025
1442,1655.0,888.2,32623.058004985003
1443,1655.5,888.3,32628.896877885407
1444,1656.0,888.3,32634.74143804456
1445,1656.5,852.1,32640.591692952836
1446,1657.0,856.2,32646.447650424983
1447,1657.5,852.1,32652.309318274423
1448,1658.0,852.1,32658.176704269987
1449,1658.5,852.1,32664.04981580624
1450,1659.0,852.1,32669.928660550493
1451,1659.5,852.1,32675.81324610748
1452,166.0,864.1,8664.262379029638
1453,166.5,852.2,8690.462227686718
1454,1660.0,852.1,32681.70357988308
1455,1660.5,852.1,32687.59966936249
1456,1661.0,856.2,32693.501521983257
1457,1661.5,852.1,32699.409144986577
1458,1662.0,852.1,32705.322545832205
1459,1662.5,856.2,32711.24173179944
1460,1663.0,856.2,32717.166709997116
1461,1663.5,856.2,32723.09748771354
1462,1664.0,856.2,32729.03407197051
1463,1664.5,856.2,32734.976469959336
1464,1665.0,852.1,32740.924688722804
1465,1665.5,852.1,32746.878735272552
1466,1666.0,856.2,32752.83861638047
1467,1666.5,856.2,32758.80433921038
1468,1667.0,856.2,32764.77591037033
1469,1667.5,856.2,32770.753336852555
1470,1668.0,852.1,32776.73662535774
1471,1668.5,852.1,32782.725782458816
1472,1669.0,852.1,32788.72081510537
1473,1669.5,856.2,32794.721729721365
1474,167.0,864.1,8716.63742815432
1475,167.5,890.3,8742.787841355897
1476,1670.0,852.1,32800.72853288277
1477,1670.5,856.2,32806.74123110583
1478,1671.0,852.1,32812.759831004405
1479,1671.5,856.2,32818.78433883987
1480,1672.0,856.2,32824.814760918925
1481,1672.5,856.2,32830.85110389359
1482,1673.0,856.2,32836.89337360978
1483,1673.5,856.2,32842.94157651538
1484,1674.0,856.2,32848.9957188685
1485,1674.5,856.2,32855.0558065015
1486,1675.0,856.2,32861.12184567714
1487,1675.5,856.2,32867.19384257095
1488,1676.0,856.2,32873.27180289698
1489,1676.5,856.2,32879.35573258887
1490,1677.0,856.2,32885.44563765665
1491,1677.5,856.2,32891.54152371219
1492,1678.0,856.2,32897.64339664359
1493,1678.5,856.2,32903.75126219595
1494,1679.0,856.2,32909.86512592469
1495,1679.5,856.2,32915.98499347519
1496,168.0,890.3,8768.913329368012
1497,168.5,890.2,8795.013756948818
1498,1680.0,856.2,32922.11087041201
1499,1680.5,856.2,32928.2427622074
1500,1681.0,856.2,32934.380674319335
1501,1681.5,888.2,32940.524612143345
1502,1682.0,852.1,32946.67458099614
1503,1682.5,852.1,32952.83058622406
1504,1683.0,852.1,32958.992633027956
1505,1683.5,856.2,32965.16072640879
1506,1684.0,856.2,32971.33487172676
1507,1684.5,852.1,32977.51507397473
1508,1685.0,888.3,32983.70133823014
1509,1685.5,888.3,32989.89366919976
1510,1686.0,888.3,32996.09207209385
1511,1686.5,888.3,33002.296551620195
1512,1687.0,888.3,33008.50711260393
1513,1687.5,856.2,33014.7237596381
1514,1688.0,888.2,33020.94649773431
1515,1688.5,856.2,33027.175331066515
1516,1689.0,856.2,33033.41026466425
1517,1689.5,888.3,33039.65130279641
1518,169.0,852.3,8821.088989329546
1519,169.5,864.1,8847.138894111578
1520,1690.0,856.2,33045.89844978765
1521,1690.5,856.2,33052.15171046406
1522,1691.0,888.2,33058.41108877625
1523,1691.5,856.2,33064.676589233146
1524,1692.0,856.2,33070.94821602875
1525,1692.5,856.2,33077.22597326653
1526,1693.0,856.2,33083.509865093394
1527,1693.5,856.2,33089.7998956479
1528,1694.0,856.2,33096.09606894314
1529,1694.5,856.2,33102.39838870682
1530,1695.0,856.2,33108.70685917697
1531,1695.5,856.2,33115.02148406889
1532,1696.0,856.2,33121.34226704497
1533,1696.5,856.2,33127.66921181501
1534,1697.0,856.2,33134.00232218373
1535,1697.5,856.2,33140.34160171882
1536,1698.0,856.2,33146.68705388958
1537,1698.5,856.2,33153.038682396094
1538,1699.0,856.2,33159.396490409104
1539,1699.5,856.2,33165.760481430116
1540,170.0,852.3,8873.163340937788
1541,170.5,890.3,8899.162200832006
1542,1700.0,856.2,33172.130658773785
1543,1700.5,856.2,33178.50702580154
1544,1701.0,856.2,33184.889585591445
1545,1701.5,856.2,33191.27834114819
1546,1702.0,856.2,33197.673295830806
1547,1702.5,856.2,33204.07445254041
1548,1703.0,856.2,33210.48181430275
1549,1703.5,856.2,33216.89538384945
1550,1704.0,856.2,33223.3151642667
1551,1704.5,856.2,33229.741158222256
1552,1705.0,856.2,33236.17336843734
1553,1705.5,856.2,33242.61179766955
1554,1706.0,888.3,33249.05644840661
1555,1706.5,856.2,33255.507323380094
1556,1707.0,856.2,33261.964425024074
1557,1707.5,888.3,33268.42775576906
1558,1708.0,856.2,33274.897317817326
1559,1708.5,856.2,33281.373113655536
1560,1709.0,856.2,33287.85514572208
1561,1709.5,856.2,33294.34341593413
1562,171.0,838.2,8925.135346356396
1563,171.5,852.3,8951.08265206793
1564,1710.0,856.2,33300.837926469074
1565,1710.5,888.3,33307.33867963415
1566,1711.0,856.2,33313.84567720754
1567,1711.5,888.3,33320.35892129622
1568,1712.0,856.2,33326.87841376142
1569,1712.5,856.2,33333.40415649606
1570,1713.0,888.3,33339.93615123306
1571,1713.5,856.2,33346.4743997578
1572,1714.0,856.2,33353.01890362472
1573,1714.5,856.2,33359.56966452779
1574,1715.0,856.2,33366.12668404534
1575,1715.5,856.2,33372.689963747005
1576,1716.0,856.2,33379.25950471627
1577,1716.5,856.2,33385.83530878797
1578,1717.0,856.2,33392.417377076934
1579,1717.5,856.2,33399.00571077865
1580,1718.0,856.2,33405.60031123144
1581,1718.5,856.2,33412.20117939991
1582,1719.0,856.2,33418.80831641496
1583,1719.5,856.2,33425.421723531996
1584,172.0,838.2,8977.00399420594
1585,172.5,864.1,9002.89925036524
1586,1720.0,856.2,33432.041401490635
1587,1720.5,856.2,33438.667351094846
1588,1721.0,856.2,33445.29957337611
1589,1721.5,856.2,33451.938069145086
1590,1722.0,856.2,33458.582838940005
1591,1722.5,856.2,33465.233883565445
1592,1723.0,856.2,33471.89120377472
1593,1723.5,856.2,33478.55479982477
1594,1724.0,852.1,33485.224672263765
1595,1724.5,852.1,33491.90082175347
1596,1725.0,856.2,33498.583248431816
1597,1725.5,852.1,33505.27195266091
1598,1726.0,852.1,33511.966934938515
1599,1726.5,856.2,33518.66819509257
1600,1727.0,856.2,33525.37573348121
1601,1727.5,852.1,33532.089550228084
1602,1728.0,856.2,33538.809645207024
1603,1728.5,856.2,33545.536018499784
1604,1729.0,888.3,33552.268669858495
1605,1729.5,856.2,33559.007599463745
1606,173.0,890.2,9028.768300197942
1607,173.5,890.1,9054.611024561984
1608,1730.0,856.2,33565.75280683106
1609,1730.5,888.2,33572.50429171535
1610,1731.0,856.2,33579.26205387056
1611,1731.5,856.2,33586.02609301186
1612,1732.0,856.2,33592.79640842275
1613,1732.5,856.2,33599.57299987413
1614,1733.0,856.2,33606.35586682399
1615,1733.5,856.2,33613.14500841725
1616,1734.0,856.2,33619.94042425898
1617,1734.5,888.3,33626.742113447996
1618,1735.0,856.2,33633.5500753479
1619,1735.5,852.1,33640.364308980956
1620,1736.0,852.1,33647.18481352797
1621,1736.5,852.1,33654.01158823472
1622,1737.0,852.1,33660.8446317204
1623,1737.5,852.1,33667.68394326536
1624,1738.0,852.1,33674.52952150068
1625,1738.5,852.1,33681.38136546872
1626,1739.0,852.1,33688.2394738325
1627,1739.5,852.1,33695.10384523036
1628,174.0,852.3,9080.42730636804
1629,174.5,890.2,9106.217029951027
1630,1740.0,852.1,33701.974478498545
1631,1740.5,852.1,33708.851372239624
1632,1741.0,852.1,33715.73452484009
1633,1741.5,852.1,33722.62393492673
1634,1742.0,852.1,33729.519600924585
1635,1742.5,852.1,33736.421521298595
1636,1743.0,852.1,33743.329694161475
1637,1743.5,852.1,33750.244117924616
1638,1744.0,852.1,33757.164791044546
1639,1744.5,852.1,33764.091711194626
1640,1745.0,852.1,33771.024876878786
1641,1745.5,852r.2,33777.96428609928
1642,1746.0,888.1,33784.90993681583
1643,1746.5,888.1,33791.861827072855
1644,1747.0,888.3,33798.819954600505
1645,1747.5,888.1,33805.78431733938
1646,1748.0,888.3,33812.75491306433
1647,1748.5,888.1,33819.73173962929
1648,1749.0,888.2,33826.71479463532
1649,1749.5,888.1,33833.70407574296
1650,175.0,890.2,9131.980081083197
1651,175.5,838.2,9157.716347679932
1652,1750.0,888.3,33840.69958053854
1653,1750.5,888.3,33847.701306534305
1654,1751.0,888.3,33854.70925122964
1655,1751.5,888.1,33861.72341217771
1656,1752.0,888.1,33868.74378654616
1657,1752.5,888.3,33875.770371838065
1658,1753.0,888.3,33882.80316519792
1659,1753.5,888.3,33889.842164040085
1660,1754.0,888.3,33896.88736531624
1661,1754.5,888.1,33903.93876633024
1662,1755.0,888.2,33910.996364106715
1663,1755.5,888.3,33918.06015569163
1664,1756.0,888.1,33925.130137974105
1665,1756.5,888.3,33932.20630792606
1666,1757.0,888.3,33939.28866254678
1667,1757.5,888.3,33946.37719832669
1668,1758.0,888.3,33953.47191250048
1669,1758.5,888.3,33960.57280168066
1670,1759.0,856.2,33967.67986218059
1671,1759.5,888.2,33974.79309115738
1672,176.0,890.2,9183.425718358041
1673,176.5,890.2,9209.108084273941
1674,1760.0,888.3,33981.912484839544
1675,1760.5,888.2,33989.03803989154
1676,1761.0,888.2,33996.1697527724
1677,1761.5,888.2,34003.30761990102
1678,1762.0,856.2,34010.45163781724
1679,1762.5,888.3,34017.601802719524
1680,1763.0,856.2,34024.758110977054
1681,1763.5,856.2,34031.920558805024
1682,1764.0,856.2,34039.08914250908
1683,1764.5,888.2,34046.263858094724
1684,1765.0,856.2,34053.44470178302
1685,1765.5,888.2,34060.63166979362
1686,1766.0,888.3,34067.82475778879
1687,1766.5,888.3,34075.023962040446
1688,1767.0,888.2,34082.22927842732
1689,1767.5,888.3,34089.44070277773
1690,1768.0,888.3,34096.65823102302
1691,1768.5,888.1,34103.88185886247
1692,1769.0,888.2,34111.111582071855
1693,1769.5,888.3,34118.347396407
1694,177.0,890.2,9234.763337352766
1695,177.5,890.2,9260.391371471867
1696,1770.0,888.3,34125.58929762883
1697,1770.5,888.3,34132.837281170396
1698,1771.0,888.2,34140.09134267558
1699,1771.5,888.3,34147.351477801916
1700,1772.0,888.3,34154.617682051474
1701,1772.5,888.2,34161.88995078123
1702,1773.0,888.1,34169.1682792431
1703,1773.5,888.2,34176.45266318935
1704,1774.0,852.1,34183.74309776701
1705,1774.5,856.2,34191.039578172524
1706,1775.0,888.2,34198.342099776266
1707,1775.5,856.2,34205.65065777594
1708,1776.0,888.2,34212.96524733868
1709,1776.5,888.1,34220.28586365195
1710,1777.0,856.2,34227.61250160378
1711,1777.5,888.1,34234.945156310925
1712,1778.0,888.1,34242.28382299344
1713,1778.5,888.1,34249.628496489895
1714,1779.0,888.2,34256.97917153812
1715,1779.5,888.2,34264.335843143774
1716,178.0,838.2,9285.992081929375
1717,178.5,890.1,9311.565365783365
1718,1780.0,888.2,34271.69850637436
1719,1780.5,888.2,34279.06715593615
1720,1781.0,888.2,34286.44178643301
1721,1781.5,888.2,34293.8223926732
1722,1782.0,888.2,34301.20896953252
1723,1782.5,888.2,34308.60151152174
1724,1783.0,888.2,34316.00001311343
1725,1783.5,888.2,34323.404469325156
1726,1784.0,888.2,34330.8148745348
1727,1784.5,888.1,34338.23122293621
1728,1785.0,888.1,34345.653509410964
1729,1785.5,888.1,34353.0817283547
1730,1786.0,888.3,34360.51587392616
1731,1786.5,888.3,34367.955940655265
1732,1787.0,888.3,34375.40192297916
1733,1787.5,888.3,34382.85381524107
1734,1788.0,888.3,34390.31161130069
1735,1788.5,888.3,34397.775305963136
1736,1789.0,888.3,34405.24489287157
1737,1789.5,888.3,34412.720366677175
1738,179.0,890.1,9337.111121465347
1739,179.5,838.2,9362.629248341094
1740,1790.0,888.3,34420.201721273355
1741,1790.5,888.3,34427.68895081326
1742,1791.0,888.2,34435.182049371484
1743,1791.5,888.1,34442.68101106939
1744,1792.0,888.1,34450.185829919224
1745,1792.5,888.1,34457.69649951506
1746,1793.0,888.3,34465.21301424818
1747,1793.5,888.3,34472.73536792263
1748,1794.0,856.2,34480.26355423511
1749,1794.5,888.3,34487.797567263195
1750,1795.0,856.2,34495.337400646065
1751,1795.5,888.2,34502.8830484512
1752,1796.0,852.1,34510.43450422413
1753,1796.5,852.1,34517.991761666686
1754,1797.0,856.2,34525.554814524214
1755,1797.5,856.2,34533.12365644069
1756,1798.0,852.1,34540.6982811825
1757,1798.5,856.2,34548.27868234049
1758,1799.0,856.2,34555.86485342055
1759,1799.5,888.1,34563.45678789808
1760,180.0,890.2,9388.119648120897
1761,180.5,890.2,9413.582223174302
1762,1800.0,856.2,34571.05447943297
1763,1800.5,856.2,34578.657921504186
1764,1801.0,856.2,34586.26710775921
1765,1801.5,888.2,34593.88203118025
1766,1802.0,888.3,34601.50268567284
1767,1802.5,888.3,34609.12906426152
1768,1803.0,856.2,34616.76116067482
1769,1803.5,888.3,34624.39896779921
1770,1804.0,888.3,34632.04247953403
1771,1804.5,888.3,34639.69168863101
1772,1805.0,888.2,34647.34658867563
1773,1805.5,888.3,34655.00717276963
1774,1806.0,856.2,34662.673434169774
1775,1806.5,856.2,34670.345366075446
1776,1807.0,856.2,34678.02296161934
1777,1807.5,888.3,34685.706213940466
1778,1808.0,856.2,34693.395116176216
1779,1808.5,888.3,34701.089661483835
1780,1809.0,888.2,34708.78984282915
1781,1809.5,888.3,34716.49565318095
1782,181.0,890.2,9439.016878535378
1783,181.5,890.2,9464.423519247759
1784,1810.0,856.2,34724.207085782895
1785,1810.5,888.3,34731.92413356187
1786,1811.0,856.2,34739.6467895635
1787,1811.5,856.2,34747.375046448054
1788,1812.0,856.2,34755.10889755525
1789,1812.5,852.1,34762.84833561743
1790,1813.0,888.2,34770.593353562865
1791,1813.5,888.3,34778.34394409136
1792,1814.0,856.2,34786.10010021141
1793,1814.5,888.3,34793.861814934266
1794,1815.0,888.2,34801.62908074162
1795,1815.5,888.2,34809.40189050803
1796,1816.0,888.2,34817.180237124245
1797,1816.5,888.2,34824.96411331866
1798,1817.0,888.3,34832.75351181991
1799,1817.5,888.3,34840.548425329056
1800,1818.0,888.3,34848.348846468594
1801,1818.5,888.3,34856.15476814487
1802,1819.0,888.3,34863.96618273224
1803,1819.5,888.2,34871.78308306622
1804,182.0,890.2,9489.802052787269
1805,182.5,890.3,9515.15238778268
1806,1820.0,888.2,34879.60546164095
1807,1820.5,888.2,34887.43331121869
1808,1821.0,888.2,34895.26662425903
1809,1821.5,888.1,34903.10539335761
1810,1822.0,888.2,34910.94961101953
1811,1822.5,888.2,34918.79927007722
1812,1823.0,888.2,34926.65436291983
1813,1823.5,888.2,34934.51488179962
1814,1824.0,888.2,34942.38081938289
1815,1824.5,888.1,34950.252168226594
1816,1825.0,888.2,34958.12892067803
1817,1825.5,888.2,34966.01106934783
1818,1826.0,888.1,34973.89860636903
1819,1826.5,888.3,34981.791524558816
1820,1827.0,856.2,34989.689816077356
1821,1827.5,856.2,34997.59347326346
1822,1828.0,856.2,35005.50248864163
1823,1828.5,856.2,35013.41685446359
1824,1829.0,856.2,35021.336563217184
1825,1829.5,888.3,35029.26160707965
1826,183.0,838.2,9540.474433918238
1827,183.5,890.2,9565.768103099716
1828,1830.0,856.2,35037.191978425064
1829,1830.5,888.3,35045.12766971383
1830,1831.0,888.3,35053.06867298042
1831,1831.5,856.2,35061.014980756285
1832,1832.0,888.3,35068.966585211856
1833,1832.5,856.2,35076.92347847897
1834,1833.0,888.3,35084.88565301048
1835,1833.5,888.2,35092.85310093808
1836,1834.0,888.3,35100.8258145569
1837,1834.5,888.3,35108.80378616164
1838,1835.0,888.2,35116.787007690655
1839,1835.5,888.2,35124.77547161087
1840,1836.0,888.3,35132.76916987443
1841,1836.5,888.2,35140.768094932544
1842,1837.0,888.3,35148.77223862225
1843,1837.5,888.3,35156.78159337758
1844,1838.0,888.2,35164.79615131192
1845,1838.5,888.3,35172.81590429991
1846,1839.0,888.3,35180.840844795865
1847,1839.5,888.2,35188.87096482521
1848,184.0,890.3,9591.033307763782
1849,184.5,852.2,9616.2699622625
1850,1840.0,888.2,35196.906256425136
1851,1840.5,888.2,35204.94671177274
1852,1841.0,888.3,35212.99232289985
1853,1841.5,888.3,35221.043081966374
1854,1842.0,888.2,35229.098980929004
1855,1842.5,888.3,35237.16001207394
1856,1843.0,888.3,35245.22616718994
1857,1843.5,888.3,35253.29743852696
1858,1844.0,888.2,35261.37381800636
1859,1844.5,852r.2,35269.45529803351
1860,1845.0,888.2,35277.54187016851
1861,1845.5,852r.2,35285.6335265531
1862,1846.0,888.1,35293.730259418684
1863,1846.5,888.1,35301.832060581975
1864,1847.0,888.1,35309.938922141504
1865,1847.5,888.1,35318.050836277835
1866,1848.0,888.1,35326.16779458802
1867,1848.5,888.1,35334.28978940259
1868,1849.0,888.1,35342.41681272501
1869,1849.5,888.1,35350.54885618803
1870,185.0,838.2,9641.477982269145
1871,185.5,838.2,9666.657284289984
1872,1850.0,888.1,35358.6859120655
1873,1850.5,888.1,35366.827972317806
1874,1851.0,888.1,35374.97502888838
1875,1851.5,888.1,35383.12707377095
1876,1852.0,852r.2,35391.28409898089
1877,1852.5,852r.2,35399.446096214684
1878,1853.0,852r.2,35407.61305760034
1879,1853.5,888.1,35415.78497524188
1880,1854.0,888.1,35423.96184082358
1881,1854.5,888.1,35432.14364646256
1882,1855.0,888.1,35440.33038406404
1883,1855.5,888.1,35448.522045636164
1884,1856.0,888.1,35456.71862300341
1885,1856.5,888.1,35464.92010812815
1886,1857.0,888.1,35473.126492921605
1887,1857.5,888.1,35481.33776945597
1888,1858.0,888.1,35489.55392959596
1889,1858.5,888.1,35497.77496520013
1890,1859.0,888.1,35506.000868195566
1891,1859.5,888.1,35514.23163066934
1892,186.0,852.3,9691.807787230822
1893,186.5,838.2,9716.92941011664
1894,1860.0,888.1,35522.46724426638
1895,1860.5,888.1,35530.70770123288
1896,1861.0,888.1,35538.95299328182
1897,1861.5,852r.2,35547.2031125107
1898,1862.0,852r.2,35555.45805056384
1899,1862.5,888.1,35563.717799593425
1900,1863.0,888.1,35571.982351432904
1901,1863.5,888.1,35580.25169811859
1902,1864.0,888.1,35588.52583143721
1903,1864.5,852r.2,35596.804743209
1904,1865.0,888.1,35605.088425624424
1905,1865.5,852r.2,35613.37687042179
1906,1866.0,888.1,35621.670069609805
1907,1866.5,888.1,35629.968015027756
1908,1867.0,888.1,35638.270698745524
1909,1867.5,888.1,35646.578112606534
1910,1868.0,888.1,35654.89024846661
1911,1868.5,888.1,35663.207098298204
1912,1869.0,888.1,35671.5286541999
1913,1869.5,852r.2,35679.85490786551
1914,187.0,838.2,9742.02207434616
1915,187.5,864.1,9767.085701794274
1916,1870.0,852r.3,35688.185851326365
1917,1870.5,852r.3,35696.521476479786
1918,1871.0,852r.3,35704.8617753015
1919,1871.5,852r.3,35713.20673973299
1920,1872.0,852r.3,35721.556361713854
1921,1872.5,888.1,35729.910633178966
1922,1873.0,888.2,35738.26954600844
1923,1873.5,888.2,35746.63309231191
1924,1874.0,888.2,35755.00126398077
1925,1874.5,888.2,35763.374052853665
1926,1875.0,888.1,35771.75145107986
1927,1875.5,888.1,35780.13345030941
1928,1876.0,888.1,35788.520042895965
1929,1876.5,888.2,35796.91122051773
1930,1877.0,888.1,35805.30697543432
1931,1877.5,888.2,35813.70729919038
1932,1878.0,888.1,35822.112184176665
1933,1878.5,888.2,35830.521622144784
1934,1879.0,888.1,35838.93560525963
1935,1879.5,852r.3,35847.35412530262
1936,188.0,864.1,9792.120216224219
1937,188.5,864.1,9817.125542809805
1938,1880.0,852r.3,35855.777174336596
1939,1880.5,888.1,35864.20474445407
1940,1881.0,888.1,35872.63682763883
1941,1881.5,888.1,35881.07341588676
1942,1882.0,888.1,35889.51450103953
1943,1882.5,852r.3,35897.9600753689
1944,1883.0,852r.3,35906.41013091986
1945,1883.5,852r.3,35914.86465956059
1946,1884.0,852r.3,35923.32365336662
1947,1884.5,852r.3,35931.78710417226
1948,1885.0,852r.3,35940.255004405866
1949,1885.5,852r.3,35948.7273459458
1950,1886.0,852r.3,35957.20412073388
1951,1886.5,888.1,35965.68532102486
1952,1887.0,852r.3,35974.17093887332
1953,1887.5,852r.3,35982.660966093215
1954,1888.0,852r.3,35991.15539515975
1955,1888.5,852r.3,35999.65421781558
1956,1889.0,852r.3,36008.157426215665
1957,1889.5,852r.3,36016.6650127341
1958,189.0,838.2,9842.101606812848
1959,189.5,838.2,9867.048336701946
1960,1890.0,852r.3,36025.176969209446
1961,1890.5,852r.3,36033.693287761824
1962,1891.0,852r.3,36042.21396060412
1963,1891.5,852r.3,36050.73897988905
1964,1892.0,852r.3,36059.268337627575
1965,1892.5,888.1,36067.802025931895
1966,1893.0,888.1,36076.34003706906
1967,1893.5,888.2,36084.882363252
1968,1894.0,852r.3,36093.42899647317
1969,1894.5,888.2,36101.97992879108
1970,1895.0,888.1,36110.53515288384
1971,1895.5,852r.2,36119.094660362214
1972,1896.0,852r.1,36127.6584437579
1973,1896.5,848.2,36136.22649514435
1974,1897.0,852r.1,36144.79880674929
1975,1897.5,852r.2,36153.37537076388
1976,1898.0,852r.1,36161.95617941851
1977,1898.5,852r.2,36170.541225019595
1978,1899.0,852r.3,36179.130499603016
1979,1899.5,888.2,36187.723995653265
1980,190.0,852.3,9891.965660823658
1981,190.5,852.1,9916.853508616756
1982,1900.0,888.2,36196.32170535232
1983,1900.5,888.2,36204.923620730704
1984,1901.0,852r.3,36213.5297344599
1985,1901.5,852r.2,36222.14003838049
1986,1902.0,888.2,36230.754525185315
1987,1902.5,888.1,36239.37318681157
1988,1903.0,888.2,36247.99601593445
1989,1903.5,888.2,36256.62300450837
1990,1904.0,888.1,36265.254145112565
1991,1904.5,888.2,36273.88942985733
1992,1905.0,888.2,36282.52885123494
1993,1905.5,888.1,36291.17240150618
1994,1906.0,888.1,36299.82007318466
1995,1906.5,888.1,36308.471858398654
1996,1907.0,852r.2,36317.12774963378
1997,1907.5,852r.3,36325.78773930401
1998,1908.0,888.2,36334.45181982196
1999,1908.5,888.1,36343.11998353469
2000,1909.0,852r.2,36351.79222276256
2001,1909.5,852r.2,36360.46853019059
2002,191.0,838.2,9941.711811906585
2003,191.5,864.1,9966.54050261587
2004,1910.0,888.1,36369.14889793005
2005,1910.5,852r.2,36377.83331861337
2006,1911.0,852r.2,36386.52178461802
2007,1911.5,852r.2,36395.21428847629
2008,1912.0,852r.2,36403.91082263619
2009,1912.5,852r.2,36412.6113794806
2010,1913.0,852r.1,36421.31595158281
2011,1913.5,852r.2,36430.02453142735
2012,1914.0,852r.2,36438.737111477
2013,1914.5,852r.3,36447.45368437112
2014,1915.0,852r.1,36456.17424234865
2015,1915.5,852r.2,36464.898778410716
2016,1916.0,852r.2,36473.62728460419
2017,1916.5,852r.2,36482.359753890785
2018,1917.0,852r.2,36491.09617866097
2019,1917.5,852r.2,36499.83655153744
2020,1918.0,888.1,36508.58086486859
2021,1918.5,852r.3,36517.329111634725
2022,1919.0,888.2,36526.08128427757
2023,1919.5,852r.3,36534.837375360694
2024,192.0,864.1,9991.339515051295
2025,192.5,852.3,10016.108783412043
2026,1920.0,888.1,36543.59737772135
2027,1920.5,888.1,36552.36128357605
2028,1921.0,888.1,36561.12908585057
2029,1921.5,852r.2,36569.90077743742
2030,1922.0,852r.2,36578.67635052303
2031,1922.5,852r.1,36587.45579809347
2032,1923.0,852r.1,36596.23911298095
2033,1923.5,852r.1,36605.02628760506
2034,1924.0,852r.1,36613.81731467035
2035,1924.5,852r.3,36622.61218708346
2036,1925.0,852r.2,36631.41089749009
2037,1925.5,852r.1,36640.21343866954
2038,1926.0,852r.1,36649.01980335186
2039,1926.5,852r.1,36657.82998452219
2040,1927.0,852r.1,36666.64397440974
2041,1927.5,852r.2,36675.46176628865
2042,1928.0,852r.1,36684.28335296892
2043,1928.5,852r.1,36693.108726999984
2044,1929.0,852r.1,36701.93788136656
2045,1929.5,852r.1,36710.77080892987
2046,193.0,852.3,10040.848243995863
2047,193.5,852.1,10065.557834007408
2048,1930.0,852r.1,36719.60750243234
2049,1930.5,852r.3,36728.44795482432
2050,1931.0,852r.3,36737.29215888012
2051,1931.5,852r.2,36746.1401076809
2052,1932.0,888.2,36754.99179374289
2053,1932.5,852r.3,36763.84721042718
2054,1933.0,852r.3,36772.706350369415
2055,1933.5,852r.2,36781.56920659131
2056,1934.0,852r.2,36790.43577198229
2057,1934.5,852r.2,36799.30603950303
2058,1935.0,852r.1,36808.18000227479
2059,1935.5,888.2,36817.057652999356
2060,1936.0,852r.2,36825.938984840046
2061,1936.5,852r.2,36834.823990757955
