,frequência,local,magnitude
1503,1682.5,888.3,32977.74090396315
1504,1683.0,856.2,32983.83229899019
1505,1683.5,852.1,32989.92962588197
1506,1684.0,852.1,32996.032890275696
1507,1684.5,852.1,33002.14209764754
1508,1685.0,856.2,33008.257253345684
1509,1685.5,888.3,33014.37836277322
1510,1686.0,856.2,33020.505431228754
1511,1686.5,856.2,33026.6384640778
1512,1687.0,856.2,33032.77746646442
1513,1687.5,856.2,33038.92244358402
1514,1688.0,856.2,33045.07340052149
1515,1688.5,856.2,33051.23034233544
1516,1689.0,856.2,33057.39327426277
1517,1689.5,856.2,33063.56220098404
1518,169.0,864.1,8937.036260857692
1519,169.5,864.1,8963.27469704966
1520,1690.0,856.2,33069.73712744339
1521,1690.5,856.2,33075.91805884541
1522,1691.0,856.2,33082.104999584604
1523,1691.5,856.2,33088.29795458309
1524,1692.0,856.2,33094.49692858884
1525,1692.5,856.2,33100.701926132075
1526,1693.0,856.2,33106.91295195748
1527,1693.5,888.2,33113.13001055011
1528,1694.0,856.2,33119.35310636317
1529,1694.5,888.2,33125.58224387256
1530,1695.0,856.2,33131.81742761961
1531,1695.5,856.2,33138.058661705225
1532,1696.0,856.2,33144.30595055009
1533,1696.5,856.2,33150.55929819468
1534,1697.0,856.2,33156.81870922457
1535,1697.5,856.2,33163.08418732382
1536,1698.0,856.2,33169.35573676881
1537,1698.5,856.2,33175.633361596556
1538,1699.0,856.2,33181.91706562328
1539,1699.5,856.2,33188.20685284379
1540,170.0,890.3,8989.486663564683
1541,170.5,852.3,9015.672033107916
1542,1700.0,856.2,33194.50272706257
1543,1700.5,856.2,33200.804692337435
1544,1701.0,856.2,33207.11275206046
1545,1701.5,856.2,33213.42691004512
1546,1702.0,856.2,33219.74716999968
1547,1702.5,856.2,33226.07353534515
1548,1703.0,856.2,33232.406009810045
1549,1703.5,856.2,33238.74459668592
1550,1704.0,856.2,33245.08929945933
1551,1704.5,856.2,33251.44012152944
1552,1705.0,856.2,33257.79706609308
1553,1705.5,856.2,33264.16013643893
1554,1706.0,856.2,33270.52933585736
1555,1706.5,856.2,33276.90466742917
1556,1707.0,856.2,33283.286134138965
1557,1707.5,888.3,33289.67373917302
1558,1708.0,856.2,33296.067485215004
1559,1708.5,888.3,33302.4673755064
1560,1709.0,856.2,33308.87341285428
1561,1709.5,852.1,33315.285599933086
1562,171.0,864.1,9041.830679305496
1563,171.5,890.3,9067.962478632056
1564,1710.0,888.3,33321.70393950387
1565,1710.5,888.3,33328.12843441026
1566,1711.0,888.3,33334.55908707931
1567,1711.5,856.2,33340.995900152106
1568,1712.0,888.3,33347.438876258886
1569,1712.5,888.3,33353.88801771074
1570,1713.0,856.2,33360.34332705298
1571,1713.5,888.3,33366.80480665849
1572,1714.0,856.2,33373.27245860512
1573,1714.5,852.1,33379.7462853301
1574,1715.0,856.2,33386.226289057624
1575,1715.5,856.2,33392.71247181942
1576,1716.0,852.1,33399.20483560534
1577,1716.5,852.1,33405.703382594234
1578,1717.0,852.1,33412.208114622794
1579,1717.5,852.1,33418.719033653135
1580,1718.0,852.1,33425.23614169472
1581,1718.5,852.1,33431.75944020088
1582,1719.0,852.1,33438.28893116008
1583,1719.5,852.1,33444.82461614473
1584,172.0,890.3,9094.067308490396
1585,172.5,838.2,9120.145047990265
1586,1720.0,852.1,33451.36649678852
1587,1720.5,852.1,33457.91457474669
1588,1721.0,852.1,33464.468851347054
1589,1721.5,852.1,33471.02932816566
1590,1722.0,852.1,33477.596006624175
1591,1722.5,852.1,33484.16888789187
1592,1723.0,852.1,33490.747973589285
1593,1723.5,852.1,33497.333264562236
1594,1724.0,852.1,33503.92476224168
1595,1724.5,852.1,33510.522467628456
1596,1725.0,852.1,33517.12638182347
1597,1725.5,852.1,33523.736505682886
1598,1726.0,852.1,33530.35284046093
1599,1726.5,852.1,33536.97538683584
1600,1727.0,852.1,33543.60414551241
1601,1727.5,852.1,33550.239117616315
1602,1728.0,852.1,33556.88030353382
1603,1728.5,852.1,33563.52770406581
1604,1729.0,852.1,33570.18131992403
1605,1729.5,852.1,33576.84115165451
1606,173.0,838.2,9146.195578433028
1607,173.5,838.2,9172.218782143376
1608,1730.0,856.2,33583.50719939157
1609,1730.5,856.2,33590.17946408157
1610,1731.0,856.2,33596.85794574383
1611,1731.5,856.2,33603.54264485464
1612,1732.0,856.2,33610.23356173624
1613,1732.5,856.2,33616.93069642963
1614,1733.0,888.3,33623.63404938814
1615,1733.5,852.1,33630.34362054038
1616,1734.0,852.1,33637.05940978183
1617,1734.5,852.1,33643.78141732886
1618,1735.0,852.1,33650.509643022626
1619,1735.5,852.1,33657.24408682841
1620,1736.0,852.1,33663.98474856694
1621,1736.5,852.1,33670.731627980895
1622,1737.0,852.1,33677.484724780006
1623,1737.5,852.1,33684.244038668
1624,1738.0,852.1,33691.009569110814
1625,1738.5,852.1,33697.78131594499
1626,1739.0,852.1,33704.55927844007
1627,1739.5,852.1,33711.34345616081
1628,174.0,852.1,9198.214543406002
1629,174.5,890.2,9224.182748367079
1630,1740.0,852.1,33718.13384844867
1631,1740.5,852.1,33724.93045457977
1632,1741.0,852.1,33731.733274000726
1633,1741.5,852.1,33738.54230580778
1634,1742.0,852.1,33745.35754917437
1635,1742.5,852.1,33752.179003398094
1636,1743.0,852.1,33759.006667304595
1637,1743.5,852.1,33765.840540027835
1638,1744.0,852.1,33772.68062065345
1639,1744.5,852.1,33779.52690771301
1640,1745.0,852.1,33786.37940057025
1641,1745.5,852.1,33793.238097653404
1642,1746.0,852.1,33800.102997875554
1643,1746.5,852.1,33806.97409987594
1644,1747.0,852.1,33813.85140226434
1645,1747.5,852.1,33820.734903638026
1646,1748.0,852.1,33827.624602688935
1647,1748.5,852.1,33834.52049780721
1648,1749.0,852.1,33841.42258723235
1649,1749.5,852.1,33848.33086964192
1650,175.0,890.3,9250.123284440388
1651,175.5,852.3,9276.036041022842
1652,1750.0,888.2,33855.245343188406
1653,1750.5,888.3,33862.16600618733
1654,1751.0,888.3,33869.092857000694
1655,1751.5,888.1,33876.02589363027
1656,1752.0,888.3,33882.96511426909
1657,1752.5,888.3,33889.910516939555
1658,1753.0,888.3,33896.86209969863
1659,1753.5,888.3,33903.81986055226
1660,1754.0,888.3,33910.78379733704
1661,1754.5,888.3,33917.75390798153
1662,1755.0,888.1,33924.73019030051
1663,1755.5,888.2,33931.71264203705
1664,1756.0,888.2,33938.70126097388
1665,1756.5,888.1,33945.69604475918
1666,1757.0,888.3,33952.696990904275
1667,1757.5,852.1,33959.70409714143
1668,1758.0,852.1,33966.71736079419
1669,1758.5,852.1,33973.73677970515
1670,1759.0,852.1,33980.762350729965
1671,1759.5,852.1,33987.794071821096
1672,176.0,890.2,9301.920908733138
1673,176.5,890.2,9327.777780238705
1674,1760.0,852.1,33994.8319398408
1675,1760.5,852.1,34001.87595229247
1676,1761.0,852.1,34008.926106380306
1677,1761.5,852.1,34015.98239932777
1678,1762.0,888.1,34023.04482819631
1679,1762.5,888.1,34030.11339011956
1680,1763.0,856.2,34037.1880819269
1681,1763.5,888.3,34044.26890100044
1682,1764.0,856.2,34051.35584394999
1683,1764.5,856.2,34058.448907775746
1684,1765.0,856.2,34065.54808941835
1685,1765.5,888.2,34072.65338561746
1686,1766.0,856.2,34079.76479302817
1687,1766.5,888.3,34086.88230837924
1688,1767.0,888.3,34094.005928523686
1689,1767.5,856.2,34101.13564988258
1690,1768.0,888.3,34108.27146907733
1691,1768.5,888.3,34115.41338260215
1692,1769.0,888.3,34122.56138713333
1693,1769.5,888.3,34129.71547895894
1694,177.0,890.2,9353.606548770023
1695,177.5,890.2,9379.407110759568
1696,1770.0,888.3,34136.875654243915
1697,1770.5,888.1,34144.04190974423
1698,1771.0,888.1,34151.21424152163
1699,1771.5,888.1,34158.39264588846
1700,1772.0,888.2,34165.577119219284
1701,1772.5,888.2,34172.767657380224
1702,1773.0,888.2,34179.964256651874
1703,1773.5,888.3,34187.16691323419
1704,1774.0,852r.3,34194.375622990505
1705,1774.5,888.2,34201.59038194633
1706,1775.0,888.1,34208.811186041
1707,1775.5,888.2,34216.0380312732
1708,1776.0,888.2,34223.2709134856
1709,1776.5,888.1,34230.50982857606
1710,1777.0,888.1,34237.75477220452
1711,1777.5,888.1,34245.00574014966
1712,1778.0,852r.3,34252.26272820754
1713,1778.5,852r.3,34259.52573195717
1714,1779.0,856.2,34266.79474703185
1715,1779.5,888.3,34274.06976899753
1716,178.0,890.2,9405.179362345454
1717,178.5,890.2,9430.923202851704
1718,1780.0,852r.3,34281.35079344738
1719,1780.5,888.3,34288.63781596595
1720,1781.0,888.2,34295.930831786594
1721,1781.5,888.2,34303.22983643992
1722,1782.0,888.1,34310.53482548122
1723,1782.5,888.2,34317.84579393384
1724,1783.0,888.2,34325.16273730078
1725,1783.5,888.2,34332.485650889
1726,1784.0,888.2,34339.81452981868
1727,1784.5,888.3,34347.14936939392
1728,1785.0,852r.3,34354.490164635885
1729,1785.5,888.3,34361.83691076726
1730,1786.0,888.3,34369.18960272848
1731,1786.5,888.3,34376.54823574527
1732,1787.0,888.2,34383.9128047016
1733,1787.5,888.3,34391.2833046802
1734,1788.0,888.3,34398.6597302801
1735,1788.5,888.3,34406.042076826125
1736,1789.0,888.3,34413.43033896759
1737,1789.5,888.2,34420.82451156523
1738,179.0,838.2,9456.638532405339
1739,179.5,838.2,9482.32525212199
1740,1790.0,888.1,34428.22458943701
1741,1790.5,888.1,34435.630567162196
1742,1791.0,888.2,34443.04243965031
1743,1791.5,888.2,34450.46020152979
1744,1792.0,888.1,34457.88384745311
1745,1792.5,852r.3,34465.313371829296
1746,1793.0,888.3,34472.748769488935
1747,1793.5,888.2,34480.1900350357
1748,1794.0,888.3,34487.63716299538
1749,1794.5,888.2,34495.09014738817
1750,1795.0,888.2,34502.548983174
1751,1795.5,888.2,34510.013664552534
1752,1796.0,888.3,34517.484185913185
1753,1796.5,888.3,34524.96054144804
1754,1797.0,888.3,34532.44272591102
1755,1797.5,856.2,34539.930733158166
1756,1798.0,856.2,34547.42455764285
1757,1798.5,856.2,34554.92419359888
1758,1799.0,888.3,34562.42963502699
1759,1799.5,856.2,34569.940876434375
1760,180.0,838.2,9507.983266110166
1761,180.5,890.2,9533.61247790964
1762,1800.0,856.2,34577.45791143481
1763,1800.5,856.2,34584.9807345904
1764,1801.0,856.2,34592.50933989462
1765,1801.5,888.3,34600.04372118869
1766,1802.0,888.3,34607.58387260534
1767,1802.5,888.3,34615.129788206395
1768,1803.0,888.2,34622.68146173656
1769,1803.5,888.2,34630.23888716079
1770,1804.0,888.3,34637.80205853269
1771,1804.5,888.2,34645.37096978822
1772,1805.0,888.3,34652.94561432929
1773,1805.5,888.3,34660.525986436856
1774,1806.0,888.2,34668.11207960218
1775,1806.5,888.2,34675.703887620475
1776,1807.0,888.2,34683.301404296486
1777,1807.5,888.3,34690.904623365015
1778,1808.0,888.2,34698.51353847209
1779,1808.5,888.2,34706.128143185626
1780,1809.0,856.2,34713.74843113033
1781,1809.5,888.3,34721.37439593209
1782,181.0,852.2,9559.21279455749
1783,181.5,890.2,9584.784123385709
1784,1810.0,888.3,34729.00603115576
1785,1810.5,888.3,34736.64333058707
1786,1811.0,856.2,34744.28628728525
1787,1811.5,888.3,34751.93489511341
1788,1812.0,888.3,34759.58914742262
1789,1812.5,888.3,34767.249037587295
1790,1813.0,888.3,34774.91455905647
1791,1813.5,856.2,34782.58570530032
1792,1814.0,888.2,34790.262469697846
1793,1814.5,888.2,34797.94484553897
1794,1815.0,888.2,34805.632826252346
1795,1815.5,888.2,34813.326404964006
1796,1816.0,888.3,34821.02557502702
1797,1816.5,888.2,34828.73032980634
1798,1817.0,888.3,34836.440662369256
1799,1817.5,888.3,34844.1565661456
1800,1818.0,888.3,34851.87803408986
1801,1818.5,888.2,34859.60505960534
1802,1819.0,888.1,34867.33763578089
1803,1819.5,888.1,34875.075755560436
1804,182.0,864.1,9610.326373484286
1805,182.5,890.2,9635.839455247238
1806,1820.0,888.2,34882.81941225807
1807,1820.5,888.2,34890.56859887782
1808,1821.0,888.2,34898.32330846183
1809,1821.5,888.2,34906.08353426256
1810,1822.0,888.2,34913.849269105594
1811,1822.5,856.2,34921.62050598796
1812,1823.0,852r.3,34929.397238108475
1813,1823.5,888.1,34937.17945817928
1814,1824.0,888.1,34944.967159247746
1815,1824.5,888.1,34952.76033434724
1816,1825.0,852r.3,34960.55897629711
1817,1825.5,888.2,34968.36307808749
1818,1826.0,856.2,34976.17263236888
1819,1826.5,856.2,34983.987632399825
1820,1827.0,856.2,34991.80807065782
1821,1827.5,856.2,34999.6339400426
1822,1828.0,888.3,35007.46523351594
1823,1828.5,856.2,35015.301943731094
1824,1829.0,856.2,35023.14406358528
1825,1829.5,856.2,35030.991585732074
1826,183.0,890.2,9661.323280533132
1827,183.5,864.1,9686.777763331807
1828,1830.0,856.2,35038.84450304008
1829,1830.5,888.3,35046.70280814444
1830,1831.0,856.2,35054.566493704006
1831,1831.5,856.2,35062.43555262847
1832,1832.0,888.2,35070.309977318306
1833,1832.5,888.3,35078.18976071421
1834,1833.0,888.3,35086.07489524066
1835,1833.5,888.3,35093.96537361696
1836,1834.0,888.3,35101.86118847069
1837,1834.5,856.2,35109.762332745646
1838,1835.0,888.2,35117.66879832916
1839,1835.5,888.3,35125.58057835589
1840,1836.0,888.3,35133.49766533948
1841,1836.5,888.3,35141.420051710236
1842,1837.0,888.3,35149.34772995916
1843,1837.5,888.3,35157.280692788845
1844,1838.0,888.2,35165.21893267226
1845,1838.5,888.3,35173.16244196348
1846,1839.0,888.2,35181.111213354874
1847,1839.5,888.3,35189.065239226824
1848,184.0,890.1,9712.202817720308
1849,184.5,864.1,9737.598360366004
1850,1840.0,888.3,35197.02451221156
1851,1840.5,888.2,35204.98902452074
1852,1841.0,888.3,35212.95876872182
1853,1841.5,888.3,35220.93373721942
1854,1842.0,888.3,35228.913922541156
1855,1842.5,888.3,35236.89931693109
1856,1843.0,888.3,35244.889912952356
1857,1843.5,888.3,35252.88570302129
1858,1844.0,888.3,35260.88667927537
1859,1844.5,852.1,35268.89283453413
1860,1845.0,888.3,35276.90416077494
1861,1845.5,852r.3,35284.92065030327
1862,1846.0,888.2,35292.94229582932
1863,1846.5,852r.3,35300.96908944569
1864,1847.0,852r.3,35309.00102341075
1865,1847.5,852r.3,35317.03809033774
1866,1848.0,852r.3,35325.08028228504
1867,1848.5,888.2,35333.12759161617
1868,1849.0,888.2,35341.180010861935
1869,1849.5,852r.3,35349.23753191845
1870,185.0,852.2,9762.964309042616
1871,185.5,838.2,9788.300582099113
1872,1850.0,888.2,35357.30014730848
1873,1850.5,852r.3,35365.3678491306
1874,1851.0,888.2,35373.440629975266
1875,1851.5,852r.3,35381.518481836116
1876,1852.0,888.1,35389.60139697687
1877,1852.5,888.1,35397.68936772475
1878,1853.0,888.2,35405.78238626413
1879,1853.5,888.2,35413.88044488896
1880,1854.0,888.2,35421.983535770916
1881,1854.5,888.2,35430.09165106785
1882,1855.0,888.1,35438.20478321325
1883,1855.5,888.2,35446.322924186716
1884,1856.0,888.2,35454.44606632654
1885,1856.5,888.1,35462.57420180731
1886,1857.0,888.2,35470.707322689814
1887,1857.5,888.2,35478.84542134915
1888,1858.0,888.1,35486.98848985303
1889,1858.5,888.2,35495.136520521824
1890,1859.0,888.2,35503.28950535581
1891,1859.5,888.2,35511.44743659282
1892,186.0,838.2,9813.607100256058
1893,186.5,864.1,9838.883785373555
1894,1860.0,888.2,35519.61030629194
1895,1860.5,888.2,35527.77810700835
1896,1861.0,888.2,35535.95083043736
1897,1861.5,888.1,35544.12846895047
1898,1862.0,888.1,35552.31101473617
1899,1862.5,888.2,35560.49845980918
1900,1863.0,888.2,35568.690796328694
1901,1863.5,888.1,35576.88801649734
1902,1864.0,888.2,35585.0901125388
1903,1864.5,888.2,35593.29707637759
1904,1865.0,852r.2,35601.50890034145
1905,1865.5,888.1,35609.725576446646
1906,1866.0,852r.2,35617.947096966775
1907,1866.5,852r.3,35626.173453770694
1908,1867.0,888.1,35634.40463925214
1909,1867.5,852r.3,35642.640645493775
1910,1868.0,852r.3,35650.881464453894
1911,1868.5,852r.3,35659.127088209505
1912,1869.0,852r.3,35667.377509337966
1913,1869.5,888.1,35675.632719462374
1914,187.0,838.2,9864.130560205593
1915,187.5,864.1,9889.347349059903
1916,1870.0,888.1,35683.89271085659
1917,1870.5,852r.3,35692.15747581807
1918,1871.0,888.1,35700.42700616859
1919,1871.5,888.1,35708.70129420063
1920,1872.0,888.1,35716.98033208111
1921,1872.5,888.1,35725.264111692035
1922,1873.0,888.2,35733.55262544005
1923,1873.5,888.1,35741.84586529673
1924,1874.0,888.2,35750.143823320504
1925,1874.5,888.1,35758.44649182067
1926,1875.0,888.1,35766.75386267464
1927,1875.5,888.2,35775.06592814968
1928,1876.0,888.1,35783.38268043183
1929,1876.5,888.1,35791.70411139641
1930,1877.0,888.1,35800.03021343465
1931,1877.5,852r.2,35808.360978450546
1932,1878.0,852r.3,35816.69639870593
1933,1878.5,852r.2,35825.03646628004
1934,1879.0,852r.3,35833.38117343401
1935,1879.5,852r.3,35841.730512005546
1936,188.0,864.1,9914.53407788208
1937,188.5,864.1,9939.690673930438
1938,1880.0,852r.3,35850.08447433523
1939,1880.5,888.1,35858.443052506555
1940,1881.0,852r.3,35866.80623862697
1941,1881.5,888.1,35875.17402501603
1942,1882.0,888.1,35883.5464034897
1943,1882.5,888.1,35891.923366368
1944,1883.0,852r.3,35900.30490602748
1945,1883.5,852r.3,35908.691014156066
1946,1884.0,852r.3,35917.08168315996
1947,1884.5,852r.3,35925.47690525822
1948,1885.0,852r.3,35933.87667245958
1949,1885.5,852r.3,35942.28097691272
1950,1886.0,852r.3,35950.689810885284
1951,1886.5,852r.3,35959.10316651613
1952,1887.0,852r.3,35967.52103604025
1953,1887.5,852r.3,35975.94341143515
1954,1888.0,852r.3,35984.37028504087
1955,1888.5,852r.3,35992.80164897237
1956,1889.0,852r.3,36001.23749536174
1957,1889.5,852r.2,36009.67781666022
1958,189.0,838.2,9964.817064729154
1959,189.5,864.1,9989.913180086685
1960,1890.0,852r.2,36018.1226047519
1961,1890.5,852r.3,36026.5718519731
1962,1891.0,852r.3,36035.02555049882
1963,1891.5,852r.3,36043.483692633905
1964,1892.0,852r.3,36051.946270454675
1965,1892.5,852r.3,36060.41327615685
1966,1893.0,852r.3,36068.88470202331
1967,1893.5,888.2,36077.36054034722
1968,1894.0,852r.2,36085.84078337427
1969,1894.5,852r.2,36094.325423107664
1970,1895.0,852r.2,36102.81445223035
1971,1895.5,852r.2,36111.30786244702
1972,1896.0,852r.2,36119.805646364926
1973,1896.5,888.3,36128.30779612706
1974,1897.0,856.2,36136.81430401353
1975,1897.5,852r.2,36145.32516228065
1976,1898.0,856.2,36153.840363334166
1977,1898.5,856.2,36162.35989923497
1978,1899.0,888.2,36170.883762405785
1979,1899.5,852r.3,36179.41194510753
1980,190.0,852.3,10014.978951841547
1981,190.5,838.2,10040.014311025509
1982,1900.0,852r.3,36187.94443973112
1983,1900.5,852r.3,36196.48123843693
1984,1901.0,888.2,36205.02233361968
1985,1901.5,888.3,36213.567717407524
1986,1902.0,888.3,36222.117382533186
1987,1902.5,888.3,36230.67132090578
1988,1903.0,888.1,36239.229525201896
1989,1903.5,852r.3,36247.79198747167
1990,1904.0,852r.3,36256.35870037614
1991,1904.5,852r.3,36264.92965593224
1992,1905.0,852r.3,36273.504846686665
1993,1905.5,852r.3,36282.08426507706
1994,1906.0,888.1,36290.66790356928
1995,1906.5,888.3,36299.25575416872
1996,1907.0,888.3,36307.84780959071
1997,1907.5,852r.3,36316.444062034905
1998,1908.0,888.3,36325.04450401359
1999,1908.5,848.2,36333.64912801476
2000,1909.0,888.2,36342.25792646539
2001,1909.5,852r.1,36350.87089169103
2002,191.0,838.2,10065.019191367433
2003,191.5,838.2,10089.99352754575
2004,1910.0,852r.1,36359.4880161304
2005,1910.5,852r.1,36368.109292366586
2006,1911.0,848.3,36376.734712521924
2007,1911.5,852r.1,36385.36426955152
2008,1912.0,848.3,36393.99795559612
2009,1912.5,852r.1,36402.635763085505
2010,1913.0,852r.2,36411.277684845656
2011,1913.5,852r.1,36419.92371300961
2012,1914.0,852r.1,36428.57384032903
2013,1914.5,852r.1,36437.22805921567
2014,1915.0,888.1,36445.88636224744
2015,1915.5,888.1,36454.54874189279
2016,1916.0,852r.3,36463.215190431765
2017,1916.5,888.2,36471.88570108666
2018,1917.0,852r.3,36480.56026580579
2019,1917.5,852r.1,36489.238877482894
2020,1918.0,852r.2,36497.92152843518
2021,1918.5,852r.2,36506.6082114361
2022,1919.0,852r.2,36515.298919109315
2023,1919.5,852r.2,36523.99364390495
2024,192.0,852.2,10114.937255792967
2025,192.5,852.3,10139.850312714518
2026,1920.0,852r.1,36532.69237853939
2027,1920.5,852r.1,36541.395115459374
2028,1921.0,852r.1,36550.101847578495
2029,1921.5,852r.1,36558.812567274086
2030,1922.0,852r.1,36567.52726734388
2031,1922.5,852r.1,36576.24594034468
2032,1923.0,852r.1,36584.968579095876
2033,1923.5,852r.1,36593.695176104724
2034,1924.0,852r.1,36602.42572412426
2035,1924.5,852r.1,36611.160215847776
2036,1925.0,852r.1,36619.89864402222
2037,1925.5,852r.1,36628.641001238924
2038,1926.0,852r.1,36637.38728040504
2039,1926.5,852r.1,36646.13747409283
2040,1927.0,888.1,36654.89157515108
2041,1927.5,852r.2,36663.64957613664
2042,1928.0,852r.1,36672.411470053725
2043,1928.5,852r.1,36681.17724951909
2044,1929.0,852r.1,36689.94690733697
2045,1929.5,888.1,36698.72043645493
2046,193.0,852.1,10164.73263680271
2047,193.5,852.2,10189.584167881352
2048,1930.0,888.1,36707.49782943765
2049,1930.5,888.1,36716.279079261636
2050,1931.0,848.1,36725.06417867105
2051,1931.5,852r.1,36733.85312048517
2052,1932.0,852r.2,36742.64589751807
2053,1932.5,852r.3,36751.44250287305
2054,1933.0,888.2,36760.24292917003
2055,1933.5,848.3,36769.047169274985
2056,1934.0,888.2,36777.85521613292
2057,1934.5,852r.3,36786.667062645225
2058,1935.0,888.2,36795.48270177789
2059,1935.5,888.2,36804.30212634114
2060,1936.0,848.3,36813.125329110415
2061,1936.5,848.3,36821.95230340724
2062,1937.0,848.3,36830.78304196652
2063,1937.5,848.3,36839.61753776297
2064,1938.0,888.2,36848.45578367971
2065,1938.5,888.2,36857.29777273812
2066,1939.0,888.1,36866.143497963894
2067,1939.5,848.3,36874.9929524731
2068,194.0,852.2,10214.40484639458
2069,194.5,852.2,10239.194614279744
2070,1940.0,888.2,36883.846129001606
2071,1940.5,888.2,36892.7030207776
2072,1941.0,888.2,36901.56362072316
2073,1941.5,888.2,36910.427921957096
2074,1942.0,852r.2,36919.29591745879
2075,1942.5,888.2,36928.16760043728
2076,1943.0,888.1,36937.042963791544
2077,1943.5,888.1,36945.92200071998
2078,1944.0,888.2,36954.804704330374
2079,1944.5,888.1,36963.691067582105
2080,1945.0,888.2,36972.58108374216
2081,1945.5,888.1,36981.47474587341
2082,1946.0,888.1,36990.3720472499
2083,1946.5,888.1,36999.27298073604
2084,1947.0,888.1,37008.17753971581
2085,1947.5,888.1,37017.08571729763
2086,1948.0,856.2,37025.99750662853
2087,1948.5,856.2,37034.912901050055
2088,1949.0,856.2,37043.83189374145
2089,1949.5,888.3,37052.75447790976
2090,195.0,852.2,10263.953414772042
2091,195.5,864.1,10288.681191923288
2092,1950.0,888.3,37061.680646543246
2093,1950.5,888.3,37070.61039317915
2094,1951.0,888.3,37079.5437109563
2095,1951.5,888.3,37088.48059313111
2096,1952.0,888.3,37097.42103305394
2097,1952.5,888.2,37106.365023807404
2098,1953.0,888.2,37115.31255884778
2099,1953.5,852r.3,37124.263631579925
2100,1954.0,888.2,37133.21823508493
2101,1954.5,888.2,37142.17636299007
2102,1955.0,888.2,37151.138008395785
2103,1955.5,888.2,37160.10316484698
2104,1956.0,888.2,37169.071825395025
2105,1956.5,888.2,37178.04398363986
2106,1957.0,888.2,37187.01963298463
2107,1957.5,888.2,37195.998766802586
2108,1958.0,852r.3,37204.981378595745
2109,1958.5,852r.3,37213.9674616285
2110,1959.0,852r.2,37222.957009312915
2111,1959.5,852r.3,37231.95001525234
2112,196.0,864.1,10313.377891585556
2113,196.5,864.1,10338.043459912898
2114,1960.0,852r.2,37240.9464727889
2115,1960.5,888.3,37249.94637543826
2116,1961.0,852r.3,37258.949716721385
2117,1961.5,852r.3,37267.956490059085
2118,1962.0,852r.3,37276.96668898785
2119,1962.5,852r.3,37285.980307019934
2120,1963.0,852r.3,37294.99733764274
2121,1963.5,852r.3,37304.01777450591
2122,1964.0,852r.3,37313.041611022156
2123,1964.5,852r.3,37322.06884074894
2124,1965.0,852r.3,37331.09945748613
2125,1965.5,852r.3,37340.13345460477
2126,1966.0,852r.3,37349.17082585106
2127,1966.5,852r.2,37358.21156443998
2128,1967.0,852r.2,37367.25566457427
2129,1967.5,852r.3,37376.30311956829
2130,1968.0,852r.3,37385.353922856746
2131,1968.5,852r.3,37394.408068730525
2132,1969.0,852r.3,37403.46555031421
2133,1969.5,852r.3,37412.52636129337
2134,197.0,852.3,10362.677844395404
2135,197.5,852.2,10387.280994485718
2136,1970.0,852r.3,37421.59049568787
2137,1970.5,852r.3,37430.65794684349
2138,1971.0,852r.3,37439.728708730196
2139,1971.5,852r.3,37448.802774944896
2140,1972.0,852r.3,37457.88013947553
2141,1972.5,852r.3,37466.96079561293
2142,1973.0,852r.2,37476.044737416225
2143,1973.5,852r.3,37485.13195859846
2144,1974.0,852r.3,37494.22245299483
2145,1974.5,852r.2,37503.31621442472
2146,1975.0,852r.3,37512.41323654317
2147,1975.5,852r.2,37521.513513327016
2148,1976.0,852r.2,37530.61703845669
2149,1976.5,852r.2,37539.72380581564
2150,1977.0,852r.2,37548.833809335054
2151,1977.5,852r.2,37557.94704288853
2152,1978.0,852r.2,37567.06350041281
2153,1978.5,852r.2,37576.18317547698
2154,1979.0,888.3,37585.306062189586
2155,1979.5,852r.2,37594.43215456035
2156,198.0,852.3,10411.852859535125
2157,198.5,852.3,10436.393390897296
2158,1980.0,852r.1,37603.561446428226
2159,1980.5,888.1,37612.693931513655
2160,1981.0,852r.1,37621.82960421562
2161,1981.5,888.2,37630.968458073636
2162,1982.0,888.3,37640.11048727687
2163,1982.5,888.3,37649.2556858617
2164,1983.0,888.3,37658.40404757559
2165,1983.5,856.2,37667.555566627736
2166,1984.0,888.3,37676.71023704284
2167,1984.5,888.2,37685.86805277252
2168,1985.0,888.2,37695.029007751284
2169,1985.5,888.3,37704.19309618305
2170,1986.0,888.1,37713.36031221751
2171,1986.5,888.1,37722.530649658
2172,1987.0,888.3,37731.70410288068
2173,1987.5,888.2,37740.88066567573
2174,1988.0,888.2,37750.060332367895
2175,1988.5,888.3,37759.243096938146
2176,1989.0,888.3,37768.428953862865
2177,1989.5,888.3,37777.61789686942
2178,199.0,852.3,10460.902540717725
2179,199.5,852.3,10485.380262382441
2180,1990.0,888.2,37786.80992034959
2181,1990.5,888.2,37796.00501826238
2182,1991.0,852r.3,37805.20318506122
2183,1991.5,888.2,37814.4044146954
2184,1992.0,888.2,37823.60870161481
2185,1992.5,888.2,37832.81603987514
2186,1993.0,888.3,37842.02642363038
2187,1993.5,852r.3,37851.23984734493
2188,1994.0,888.3,37860.45630499975
2189,1994.5,888.3,37869.67579089879
2190,1995.0,852r.1,37878.89829957237
2191,1995.5,852r.1,37888.1238251527
2192,1996.0,888.1,37897.35236166531
2193,1996.5,852r.1,37906.58390375166
2194,1997.0,852r.1,37915.8184459484
2195,1997.5,888.3,37925.05598188428
2196,1998.0,852r.1,37934.29650653057
